Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_neo	root_freqs[1]	root_freqs[2]	tree_length
0	-2655.5	-3278.615	623.1151	1.859901	0.5833916	0.629868	0.370132	3.098877
6	-2639.29	-3262.511	623.221	1.817614	0.5416216	0.624251	0.375749	3.098877
12	-2669.778	-3293.605	623.8268	1.840376	0.5863726	0.64949	0.35051	2.677523
18	-2654.224	-3277.64	623.4169	1.840376	0.5863726	0.712372	0.287628	2.927037
24	-2646.946	-3268.807	621.8611	1.603407	0.5428634	0.698328	0.301672	4.014379
30	-2649.133	-3270.188	621.0552	1.422922	0.5861381	0.712871	0.287129	4.535769
36	-2657.45	-3277.431	619.9817	1.301529	0.748524	0.612014	0.387986	5.080252
42	-2671.768	-3292.426	620.6583	1.495094	0.4527036	0.727335	0.272665	4.838136
48	-2668.987	-3291.79	622.8028	1.640898	0.5306483	0.689897	0.310103	3.460101
54	-2669.824	-3292.31	622.4867	1.715612	0.6990558	0.640016	0.359984	3.460101
60	-2663.122	-3285.574	622.4523	1.715612	0.7257958	0.658893	0.341107	3.460101
66	-2654	-3276.672	622.6725	1.562058	0.6136155	0.658893	0.341107	3.509285
72	-2641.281	-3264.012	622.7315	1.653061	0.7235006	0.658893	0.341107	3.334805
78	-2647.054	-3269.854	622.7995	1.653061	0.51718	0.769307	0.230693	3.467536
84	-2658.725	-3281.123	622.398	1.644343	0.5413584	0.698468	0.301532	3.683651
90	-2672.492	-3294.809	622.317	1.566243	0.626658	0.648029	0.351971	3.702483
96	-2668.129	-3290.651	622.5221	1.643642	0.6738234	0.570779	0.429221	3.500859
102	-2662.207	-3284.897	622.6897	1.668641	0.6172839	0.74421	0.25579	3.433919
108	-2644.16	-3266.91	622.7493	1.703643	0.5534016	0.669853	0.330147	3.433919
114	-2660.689	-3283.366	622.6772	1.680549	0.6176876	0.669853	0.330147	3.433919
120	-2657.856	-3279.886	622.0305	1.697549	0.5444348	0.760599	0.239401	3.862031
126	-2667.387	-3290.671	623.2842	1.801429	0.4880304	0.722678	0.277322	3.122647
132	-2670.962	-3293.951	622.9894	1.783183	0.4523529	0.760246	0.239754	3.344243
138	-2658.722	-3282.28	623.5585	1.823866	0.5750523	0.648693	0.351307	2.861636
144	-2652.07	-3275.982	623.9117	1.861472	0.630517	0.783506	0.216494	2.572806
150	-2642.24	-3266.064	623.824	1.881102	0.6881753	0.637415	0.362585	2.566428
156	-2654.239	-3277.002	622.7637	1.745579	0.6579934	0.777495	0.222505	3.312063
162	-2675.296	-3298.267	622.9706	1.745579	0.7508114	0.631634	0.368366	3.118287
168	-2660.973	-3284.354	623.3817	1.800944	0.7217668	0.63143	0.36857	2.860044
