Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_neo	root_freqs[1]	root_freqs[2]	tree_length
0	-2671.238	-3292.747	621.5091	1.640421	0.7748873	0.618288	0.381712	4.013049
6	-2673.115	-3295.34	622.2257	1.672202	0.856076	0.742929	0.257071	3.527049
12	-2677.234	-3299.021	621.7877	1.576695	0.6534181	0.7164	0.2836	3.979382
18	-2661.371	-3283.601	622.2308	1.619811	0.6823466	0.653981	0.346019	3.677375
24	-2652.399	-3273.961	621.5626	1.584548	0.7606911	0.61256	0.38744	4.024262
30	-2667.034	-3288.594	621.5596	1.709297	0.7158129	0.703967	0.296033	3.98683
36	-2646.355	-3269.167	622.8115	1.714783	0.6053516	0.703967	0.296033	3.345471
42	-2644.197	-3267.34	623.1433	1.7253	0.6053516	0.698526	0.301474	3.143115
48	-2645.323	-3268.438	623.115	1.746625	0.5280127	0.613938	0.386062	3.216773
54	-2665.921	-3288.03	622.1089	1.620568	0.6096604	0.678369	0.321631	3.805124
60	-2656.976	-3279.227	622.2513	1.620568	0.6569117	0.705337	0.294663	3.684808
66	-2641.918	-3264.335	622.417	1.613551	0.7122736	0.737904	0.262096	3.550281
72	-2662.56	-3285.379	622.8193	1.641635	0.6252165	0.740608	0.259392	3.367198
78	-2654.185	-3277.929	623.7441	1.802808	0.5996058	0.705216	0.294784	2.739398
84	-2654.527	-3277.368	622.8406	1.794792	0.7760221	0.720863	0.279137	3.148069
90	-2662.311	-3285.218	622.9063	1.757432	0.7527353	0.596655	0.403345	3.148069
96	-2655.739	-3276.451	620.7114	1.530188	0.9224313	0.724881	0.275119	4.433303
102	-2649.84	-3273.692	623.8521	1.82945	0.6084482	0.648879	0.351121	2.648888
108	-2667.408	-3291.334	623.9257	1.800927	0.5776548	0.682334	0.317666	2.648888
114	-2688.51	-3311.919	623.409	1.873792	0.6470791	0.630548	0.369452	2.859296
120	-2655.977	-3279.79	623.813	1.942427	0.6208814	0.630548	0.369452	2.592245
126	-2680.073	-3304.162	624.0892	1.915614	0.4620076	0.627498	0.372502	2.592245
132	-2691.314	-3314.252	622.9377	1.907188	0.72507	0.573169	0.426831	3.06078
138	-2677.64	-3301.646	624.0059	1.907386	0.5513306	0.78114	0.21886	2.55816
144	-2659.385	-3279.765	620.3799	1.365988	0.5010898	0.716334	0.283666	5.018894
150	-2668.182	-3288.124	619.9416	1.383255	0.6796879	0.514495	0.485505	5.106144
156	-2681.267	-3301.528	620.2612	1.496124	0.6056308	0.57874	0.42126	4.922889
162	-2667.737	-3290.461	622.7244	1.511713	0.4871164	0.635888	0.364112	3.622395
168	-2657.343	-3279.034	621.6904	1.532212	0.7065454	0.675155	0.324845	4.020099
174	-2657.066	-3278.459	621.3926	1.576173	0.5283186	0.72822	0.27178	4.309174
180	-2665.506	-3287.886	622.3798	1.592982	0.7591222	0.663183	0.336817	3.549668
186	-2643.478	-3266.397	622.9183	1.632376	0.5644376	0.663183	0.336817	3.366758
192	-2646.902	-3267.983	621.0814	1.467261	0.4318426	0.585777	0.414223	4.638216
198	-2656.073	-3278.706	622.6335	1.676104	0.655784	0.523279	0.476721	3.431049
204	-2658.569	-3281.155	622.5867	1.676104	0.6447025	0.647252	0.352748	3.467287
210	-2626.057	-3248.556	622.499	1.74138	0.661089	0.720589	0.279411	3.467287
216	-2646.946	-3268.686	621.7395	1.654013	0.563396	0.780767	0.219233	4.036896
222	-2653.28	-3274.574	621.2936	1.474948	0.644311	0.775603	0.224397	4.325271
228	-2648.67	-3269.9	621.2302	1.474948	0.6914103	0.63719	0.36281	4.325271
234	-2647.931	-3268.885	620.9536	1.428461	0.6914103	0.759637	0.240363	4.507423
240	-2641.056	-3262.596	621.5401	1.578442	0.7592769	0.599181	0.400819	4.041591
246	-2646.511	-3268.776	622.2658	1.666545	0.6510503	0.683343	0.316657	3.654481
252	-2654.865	-3276.769	621.9039	1.666545	0.6269939	0.707905	0.292095	3.88236
258	-2647.197	-3268.441	621.2433	1.543928	0.5164105	0.666052	0.333948	4.422443
264	-2645.071	-3267.164	622.0937	1.548094	0.6016375	0.743091	0.256909	3.86224
270	-2627.61	-3249.644	622.0343	1.578195	0.6220595	0.654317	0.345683	3.86224
276	-2636.612	-3258.775	622.1634	1.578195	0.535577	0.763616	0.236384	3.86224
282	-2638.026	-3260.987	622.9602	1.78078	0.7812459	0.618432	0.381568	3.081437
288	-2632.137	-3255.07	622.9325	1.741512	0.6487156	0.626189	0.373811	3.222302
294	-2642.611	-3264.903	622.2918	1.741512	0.7842816	0.718056	0.281944	3.496631
300	-2647.337	-3269.434	622.097	1.679303	0.7291634	0.726184	0.273816	3.685274
306	-2641.393	-3263.909	622.5162	1.74171	0.7007226	0.69266	0.30734	3.426262
312	-2641.117	-3263.591	622.4742	1.577192	0.6308155	0.69266	0.30734	3.601715
318	-2644.835	-3266.678	621.8428	1.577192	0.6468657	0.595278	0.404722	3.952759
324	-2654.697	-3276.478	621.7804	1.582283	0.6926009	0.645063	0.354937	3.95037
330	-2662.205	-3284.82	622.6141	1.582283	0.562793	0.665571	0.334429	3.575172
336	-2641.056	-3264.498	623.4416	1.849757	0.6281	0.735553	0.264447	2.870066
342	-2656.318	-3279.893	623.5758	1.887347	0.6337817	0.712678	0.287322	2.760775
348	-2659.216	-3282.376	623.1599	1.727555	0.5103791	0.712678	0.287322	3.2183
354	-2638.998	-3261.691	622.6937	1.654286	0.5133572	0.57521	0.42479	3.532174
360	-2634.474	-3257.126	622.6516	1.657594	0.7064679	0.646711	0.353289	3.391883
366	-2670.265	-3292.672	622.4066	1.748933	0.557063	0.677491	0.322509	3.604009
372	-2657.04	-3280.148	623.1076	1.66447	0.557063	0.677491	0.322509	3.242933
378	-2677.301	-3300.196	622.895	1.666215	0.7071752	0.677491	0.322509	3.242933
384	-2660.461	-3283.052	622.5911	1.640577	0.7965111	0.666132	0.333868	3.37204
390	-2653.81	-3276.666	622.8551	1.748289	0.5247817	0.652006	0.347994	3.37204
396	-2656.685	-3279.265	622.5802	1.636899	0.5387518	0.602449	0.397551	3.58474
402	-2648.5	-3271.328	622.8279	1.652971	0.6211374	0.724816	0.275184	3.358898
408	-2637.388	-3259.924	622.5362	1.726054	0.511496	0.724816	0.275184	3.583758
414	-2654.116	-3276.734	622.6181	1.69733	0.5303043	0.698064	0.301936	3.53529
420	-2656.618	-3279.489	622.8716	1.69733	0.6297613	0.622596	0.377404	3.299897
426	-2648.37	-3271.44	623.0702	1.706145	0.5983273	0.639002	0.360998	3.203929
432	-2661.366	-3285.086	623.72	1.869436	0.5049682	0.730077	0.269923	2.802583
438	-2680.862	-3303.972	623.1096	1.787903	0.6513657	0.636643	0.363357	3.08734
444	-2667.516	-3290.605	623.0887	1.579493	0.5514919	0.73591	0.26409	3.309286
450	-2672.617	-3295.552	622.935	1.703547	0.5783172	0.612085	0.387915	3.302761
456	-2690.481	-3313.386	622.9051	1.789984	0.5412905	0.686322	0.313678	3.302761
462	-2659.337	-3281.883	622.5455	1.713122	0.7242306	0.686322	0.313678	3.408168
468	-2672.728	-3296.712	623.9839	1.791861	0.5941918	0.686322	0.313678	2.603477
474	-2666.222	-3288.84	622.6188	1.709289	0.7615878	0.542034	0.457966	3.340069
480	-2662.81	-3284.768	621.9586	1.656097	0.5618685	0.542034	0.457966	3.911722
486	-2661.721	-3283.869	622.1481	1.619198	0.6210982	0.703267	0.296733	3.773937
492	-2656.532	-3278.271	621.7392	1.643189	0.7429863	0.655149	0.344851	3.902172
498	-2652.792	-3274.954	622.1625	1.643189	0.7429863	0.678058	0.321942	3.658257
504	-2663.975	-3285.382	621.4067	1.645998	0.8241936	0.678058	0.321942	4.035076
510	-2644.46	-3265.5	621.0404	1.497296	0.6822885	0.678058	0.321942	4.426547
516	-2652.931	-3275.487	622.5554	1.638828	0.764658	0.755144	0.244856	3.416454
522	-2645.905	-3268.345	622.4408	1.680134	0.640182	0.755144	0.244856	3.553649
528	-2647.656	-3271.734	624.0779	1.939276	0.640182	0.693392	0.306608	2.411747
534	-2646.337	-3270.452	624.1153	1.951105	0.505194	0.703036	0.296964	2.508484
540	-2655.015	-3278.528	623.5136	1.951105	0.5905794	0.668143	0.331857	2.797618
546	-2633.109	-3256.417	623.3086	1.678953	0.5649118	0.693427	0.306573	3.107969
552	-2643.516	-3266.719	623.2025	1.844679	0.5265808	0.71369	0.28631	3.107969
558	-2650.634	-3273.464	622.8298	1.773155	0.7767166	0.734049	0.265951	3.166818
564	-2652.923	-3275.617	622.6942	1.696173	0.7811877	0.65439	0.34561	3.28939
570	-2655.853	-3278.603	622.7498	1.694082	0.4930194	0.55259	0.44741	3.495753
576	-2652.79	-3275.486	622.6953	1.684913	0.5321971	0.783502	0.216498	3.495753
582	-2653.852	-3276.267	622.4146	1.698831	0.5385674	0.733956	0.266044	3.645018
588	-2652.471	-3275.256	622.7844	1.74054	0.5950846	0.556364	0.443636	3.355022
594	-2665.879	-3288.554	622.6751	1.605317	0.582252	0.727365	0.272635	3.509236
600	-2649.287	-3271.47	622.1829	1.673642	0.6421015	0.619392	0.380608	3.705453
606	-2654.755	-3277.478	622.7233	1.64257	0.4880226	0.722873	0.277127	3.546081
612	-2647.495	-3268.532	621.0375	1.464392	0.5885491	0.607558	0.392442	4.520438
618	-2659.311	-3281.349	622.0379	1.626282	0.5080587	0.607558	0.392442	3.932008
624	-2656.662	-3279.454	622.7919	1.680687	0.6616651	0.706144	0.293856	3.330735
630	-2664.646	-3286.847	622.2013	1.541434	0.7190869	0.619395	0.380605	3.71208
636	-2661.795	-3284.107	622.3119	1.677096	0.5949567	0.590807	0.409193	3.667647
642	-2635.485	-3257.884	622.399	1.574156	0.5477612	0.647385	0.352615	3.717905
648	-2649.591	-3271.165	621.5737	1.42611	0.4575264	0.58483	0.41517	4.358485
654	-2655.472	-3277.265	621.7934	1.413415	0.4575264	0.596524	0.403476	4.241343
660	-2659.363	-3280.319	620.9563	1.376096	0.6620904	0.582578	0.417422	4.557274
666	-2658.992	-3279.679	620.6863	1.374556	0.6041837	0.623904	0.376096	4.754796
672	-2648.715	-3270.047	621.3326	1.49373	0.5313453	0.677413	0.322587	4.386894
678	-2647.624	-3269.37	621.7455	1.550819	0.6621971	0.677413	0.322587	4.01151
684	-2646.168	-3268.009	621.8402	1.543362	0.6771303	0.677788	0.322212	3.950148
690	-2636.622	-3258.729	622.1068	1.692504	0.6263669	0.677788	0.322212	3.751204
696	-2634.556	-3257.502	622.9456	1.704845	0.6263669	0.711958	0.288042	3.25461
702	-2670.557	-3293.652	623.0949	1.704845	0.5266891	0.660329	0.339671	3.25461
708	-2639.528	-3263.265	623.7367	1.846521	0.472095	0.705719	0.294281	2.839947
714	-2640.294	-3263.466	623.1719	1.79245	0.5417515	0.741222	0.258778	3.142961
720	-2641.817	-3265.019	623.2018	1.603558	0.4399376	0.737143	0.262857	3.338032
726	-2653.179	-3274.1	620.921	1.511535	0.6973502	0.667173	0.332827	4.474637
732	-2663.176	-3286.035	622.8583	1.636282	0.5264467	0.683954	0.316046	3.434262
738	-2663.164	-3285.706	622.5424	1.565267	0.5399346	0.62033	0.37967	3.647139
744	-2671.55	-3294.405	622.855	1.748194	0.5163978	0.62033	0.37967	3.38009
750	-2673.84	-3296.869	623.0288	1.798729	0.6164114	0.647817	0.352183	3.158087
756	-2675.523	-3298.989	623.4668	1.7865	0.5908207	0.726727	0.273273	2.925496
762	-2681.917	-3304.864	622.9467	1.576014	0.6083608	0.695988	0.304012	3.345019
768	-2667.292	-3290.238	622.9453	1.698045	0.6393747	0.698337	0.301663	3.24806
774	-2668.371	-3291.169	622.7981	1.658973	0.6693091	0.609729	0.390271	3.333782
780	-2671.93	-3294.62	622.6904	1.626438	0.6339052	0.635964	0.364036	3.444514
786	-2670.296	-3292.96	622.6636	1.612709	0.5756514	0.678276	0.321724	3.517333
792	-2686.959	-3310.377	623.4181	1.747389	0.5925442	0.640081	0.359919	2.976796
798	-2665.952	-3288.423	622.4714	1.642164	0.6797088	0.584838	0.415162	3.526735
804	-2664.238	-3286.561	622.3224	1.574558	0.5952478	0.698917	0.301083	3.720641
810	-2649.771	-3271.942	622.1714	1.541759	0.4897071	0.719211	0.280789	3.921338
816	-2670.155	-3292.008	621.8533	1.626419	0.6433093	0.755976	0.244024	3.921338
822	-2671.09	-3293.3	622.2102	1.501451	0.5108144	0.550598	0.449402	3.902204
828	-2652.819	-3275.19	622.3706	1.572168	0.6065809	0.727394	0.272606	3.684646
834	-2662.749	-3284.153	621.4046	1.579092	0.5429802	0.636679	0.363321	4.287634
840	-2670.354	-3293.009	622.6547	1.579092	0.5625765	0.601625	0.398375	3.553598
846	-2667.596	-3290.682	623.0856	1.620625	0.6592466	0.743631	0.256369	3.194723
852	-2672.384	-3294.832	622.4482	1.620625	0.595746	0.698889	0.301111	3.620722
858	-2673.782	-3296.061	622.2789	1.626049	0.483365	0.711715	0.288285	3.817368
864	-2661.674	-3283.953	622.2792	1.625712	0.483365	0.624252	0.375748	3.817368
870	-2658.035	-3280.385	622.3503	1.625712	0.6477485	0.684237	0.315763	3.63178
876	-2669.742	-3292.188	622.4462	1.591513	0.6449698	0.684237	0.315763	3.598206
882	-2659.135	-3281.671	622.5362	1.733868	0.4916867	0.647725	0.352275	3.598206
888	-2662.807	-3285.364	622.557	1.600064	0.5625877	0.575412	0.424588	3.598206
894	-2634.564	-3256.705	622.1405	1.593614	0.5803942	0.761258	0.238742	3.827135
900	-2627.371	-3249.315	621.9433	1.643107	0.7730216	0.681655	0.318345	3.763673
906	-2645.746	-3267.836	622.0902	1.577306	0.6466821	0.681655	0.318345	3.810831
912	-2637.673	-3259.472	621.7995	1.625487	0.6196252	0.747222	0.252778	3.97171
918	-2648.372	-3271.159	622.787	1.625487	0.7133337	0.684666	0.315334	3.325991
924	-2651.859	-3274.443	622.5835	1.718321	0.5515631	0.662662	0.337338	3.523803
930	-2658.218	-3280.044	621.8265	1.628748	0.5515631	0.695864	0.304136	4.011964
